text,risk_label,risk_label_name,risk_category,severity,action_taken,language,source_type,record_id,text_clean,text_hash,group_id,cv_fold,split
you are going to regret what you just did fr,1,Risk-Detected,threats,medium,edited,English,short_message,SENDWISE-10333,you are going to regret what you just did fr,c0a23227fb5a5ca9d8d3404c9cc3f83be3bfe2f6ea020937cea3879bb27722ed,c0a23227fb5a,4,train
"leave me alone before you make this worse smh, in the thread",1,Risk-Detected,threats,high,sent_unchanged,English,social_media_comment,SENDWISE-10334,leave me alone before you make this worse smh in the thread,95399e5a292aef67068011a4c7987fe9ab14ec9c2758802671728e85b5190fe7,95399e5a292a,1,train
the interface introduces the pricing model in a way that is easy to follow.,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10335,the interface introduces the pricing model in a way that is easy to follow,1d6f68dbd52480fb04ce221871b49603d5f934729c529f0a1a3be27c0eac7ea4,1d6f68dbd524,1,train
"personally, the dataset describes the practical limitations without making the discussion too complicated.",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10336,personally the dataset describes the practical limitations without making the discussion too complicated,be71d111ab4b32b2f2ff9c69a51cf437db7f2ad550f2415a532b772f90d71bff,be71d111ab4b,2,train
the experiment summarizes the final section quite clearly. honestly,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10337,the experiment summarizes the final section quite clearly honestly,16a223214838ddd2187243870277c79664f106a23e3d65dcad86917024046bed,16a223214838,4,train
"honestly, i tried the suggested method; the part about the comparison with older tools was the most useful. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10338,honestly i tried the suggested method the part about the comparison with older tools was the most useful in my opinion,4913538c8e857f4199451cd72c271cbd3ee26a5841dcc5ab7536efb92bc49a47,4913538c8e85,1,train
"personally, the review reviews the pricing model better than i expected. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10339,personally the review reviews the pricing model better than i expected from my experience,55e8bcb3e62d51e641a69a3d3b12b8e0550f5ca213acc149882c0e0de60a49c4,55e8bcb3e62d,4,train
"honestly, the post tests the methodology but the examples could be stronger. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10340,honestly the post tests the methodology but the examples could be stronger honestly,a5c5ae045d0a4f21a1d83265eb917fad43d531202ddb0b110846dd37137e10f7,a5c5ae045d0a,4,train
the app tests the performance numbers without making the discussion too complicated.,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10341,the app tests the performance numbers without making the discussion too complicated,f34f32ab94310e3e59d34bd51fdf4c3216d346885d6e474c6bcdac081bcc86c7,f34f32ab9431,5,train
"honestly, i listened to the interview; the part about the pricing model was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10342,honestly i listened to the interview the part about the pricing model was the most useful honestly,b17ee199747936234e8757511b850c9ca0296962f02f2395be6045c915efcd82,b17ee1997479,5,train
"personally, the experiment covers the design choices in a way that is easy to follow. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-10343,personally the experiment covers the design choices in a way that is easy to follow honestly,e7e321f8251614c3cafa1b57eb8a0fca2f67718dc61549dc1b6d51737502a686,e7e321f82516,1,train
"get off my profile you stupid bastard, on this account",1,Risk-Detected,harassment,high,edited,Hinglish,keyboard_message,SENDWISE-10344,get off my profile you stupid bastard on this account,9a48a0dad8d720b16a9fe31cde28d24e5a33c61c7f73fdfc3c55683dcff90ddd,9a48a0dad8d7,2,train
the movie illustrates the previous version with enough detail.,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10345,the movie illustrates the previous version with enough detail,6cb25c7dad2c5ac6ad6f72e3d5b4c874b1174c8eb24ab6e156ca8906b91c98da,6cb25c7dad2c,1,train
"personally, i came here for the demo and ended up learning more from the replies. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10346,personally i came here for the demo and ended up learning more from the replies in my opinion,783d910df7b2845db049440d09f43448bbd1f83026c6ed3dff22680a6836d3aa,783d910df7b2,5,train
"personally, i read the article twice; the part about the design choices was the most useful.",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10347,personally i read the article twice the part about the design choices was the most useful,0e7445f1d4153a8fae953472e69574dfff62af754f8dd99694d611716b9047d8,0e7445f1d415,3,train
"honestly, the presentation explains the configuration steps quite clearly. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10348,honestly the presentation explains the configuration steps quite clearly from my experience,6997cf36f96a7340fefd72d78d4ed73fabe1b29dcb45579e5a0a8a881e270c5a,6997cf36f96a,4,train
you have been spamming my replies for hours get off my profile,1,Risk-Detected,harassment,medium,edited,English,chat_message,SENDWISE-10349,you have been spamming my replies for hours get off my profile,585aebc9f63089898ede86ff5ed0b4b82e01acf22f97d31a595a43f9d73db482,585aebc9f630,2,train
brain-dead idiot you keep coming back after being told to stop,1,Risk-Detected,harassment,medium,edited,English,forum_reply,SENDWISE-10350,brain dead idiot you keep coming back after being told to stop,23309aac1ee94f73bc684488c8dabb08f449414295ef320451f1c6e0e610e421,23309aac1ee9,1,train
"from my side, the post illustrates the pricing model and the conclusion is reasonable. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10351,from my side the post illustrates the pricing model and the conclusion is reasonable after trying it,97fca3f5dbecdd2e26185fa18f4ed8d90318d9fd0167a43d3c74ee06da9e5d62,97fca3f5dbec,5,train
"from my side, people can criticize the dashboard without turning the discussion into a personal attack. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_reply,SENDWISE-10352,from my side people can criticize the dashboard without turning the discussion into a personal attack based on what i saw,060eefd52a4f791a0e8ad796c84d799761c320eddd6816345b646eec18f72507,060eefd52a4f,3,train
"honestly, the presentation describes the configuration steps but i would like more evidence. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-10353,honestly the presentation describes the configuration steps but i would like more evidence for my use case,fc9482c40dec8ed6b262b32adeaa0d82eeb5e9cc8ea93e2d6953e9f10169d748,fc9482c40dec,3,train
"do not keep pushing sexual questions after i said no, under the post",1,Risk-Detected,sexual_content,high,edited,English,short_message,SENDWISE-10354,do not keep pushing sexual questions after i said no under the post,264b7f53605aef161ad1f394521e8e226bf3be69f057868545ce4d481762c0ef,264b7f53605a,4,train
"personally, the experiment illustrates the performance numbers although a few parts need clarification. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10355,personally the experiment illustrates the performance numbers although a few parts need clarification in my opinion,002baede7e43b2d38316d54c124e2f16e37fdd39f2847d69a43268d0f5d29ccc,002baede7e43,5,train
"from my side, the article summarizes the practical limitations in a way that is easy to follow. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10356,from my side the article summarizes the practical limitations in a way that is easy to follow based on what i saw,ca8fe07949a484877df6a3f8893c52f9b548a3fabb2020763d4d4c0e0f3272ba,ca8fe07949a4,5,train
"personally, the presentation shows the methodology after a little bit of context.",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10357,personally the presentation shows the methodology after a little bit of context,f7122d0a09122c406d737f5f6a428b0b558f5f6cd7d9eff7ee8fec7de4199cac,f7122d0a0912,2,train
"honestly, the new release tests the final section although a few parts need clarification. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10358,honestly the new release tests the final section although a few parts need clarification in my opinion,bee054aacad62e040e36d486b1e9d9f4d0dd54293e511da7c2fddcbcf5d5eb22,bee054aacad6,1,train
"honestly, the comparison examines the main idea even though i disagree with one part. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-10359,honestly the comparison examines the main idea even though i disagree with one part in my opinion,471bfc8947d562742d1cf3d732197628cbda9651f616ff50185697db18120e2a,471bfc8947d5,1,train
"from my side, i used it for a few days; the part about the configuration steps was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10360,from my side i used it for a few days the part about the configuration steps was the most useful honestly,aa5643a34a3c1411bd66923b99589e3a8aed22f55095145d97215120a0dd60b5,aa5643a34a3c,2,train
"personally, the presentation introduces the methodology although a few parts need clarification. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10361,personally the presentation introduces the methodology although a few parts need clarification for my use case,596ac0cb1a61c2145e4723221a14396e6271a8980e45a9f9fa5d7a928fe64fed,596ac0cb1a61,3,train
"honestly, i checked the numbers; the part about the comparison with older tools was the most useful. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10362,honestly i checked the numbers the part about the comparison with older tools was the most useful for my use case,d7c19b9ea5a9a66e5d6f9605bfb6bd197c861fb4a070ae80defa25590074a335,d7c19b9ea5a9,1,train
"keep talking and see what happens 💀, in the thread",1,Risk-Detected,threats,medium,sent_unchanged,English,short_message,SENDWISE-10363,keep talking and see what happens in the thread,e952b8148c94606c37540a8a9a7bc31f8d1ab410f772fe4768e19ae8e93bfd23,e952b8148c94,1,train
"from my side, i came here for the song and ended up learning more from the replies. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-10364,from my side i came here for the song and ended up learning more from the replies for my use case,1d892b0de457f0a37fcb4f177871572033eb14cb016368c458489553899e452d,1d892b0de457,3,train
"honestly, i prefer the previous version because the design choices was easier to understand there.",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-10365,honestly i prefer the previous version because the design choices was easier to understand there,21d488150c7d299bb22a769d4a2a2edc839811df382c8da6db300664ce6d0834,21d488150c7d,1,train
"personally, the interface presents the previous version and the conclusion is reasonable. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10366,personally the interface presents the previous version and the conclusion is reasonable based on what i saw,e03fdee8fe62edce0dacdf0de60227bc1ed3bdf2971d852982c667fafe050033,e03fdee8fe62,5,train
"personally, the review summarizes the pricing model better than i expected. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10367,personally the review summarizes the pricing model better than i expected for my use case,77fbebc8ac39e8050bfa2ca4ac692f6ace7cfe0524a41915bb7bbc16585a597f,77fbebc8ac39,3,train
"from my side, i would like to see a little more detail about the user interface before making a decision.",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-10368,from my side i would like to see a little more detail about the user interface before making a decision,c8f1fdab809e4f2a3eafedd46fad18b636d52aaee92359e55655ac78d6251451,c8f1fdab809e,2,train
"from my side, the dashboard compares the previous version quite clearly.",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-10369,from my side the dashboard compares the previous version quite clearly,f72f8160d8e55caa10528d6a7a534104a75cad887dbb92f710cf600a92164c90,f72f8160d8e5,2,train
the movie shows the last example but i would like more evidence. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10370,the movie shows the last example but i would like more evidence in my opinion,41b78831bff1320c6214170a418181e938523a977f20a8761bc509c0c2e80d6a,41b78831bff1,1,train
the feature introduces the user interface with enough detail.,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,social_media_comment,SENDWISE-10371,the feature introduces the user interface with enough detail,d4c50d3bf77738a5204e43700137b3fffdf76a34f490929a14f26bd8beebb4d7,d4c50d3bf777,4,train
the app introduces the installation process but the examples could be stronger. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10372,the app introduces the installation process but the examples could be stronger after trying it,bb149f88783548132825cc3126dacc9ce43307ed149c46bb37fc6d0153148e31,bb149f887835,3,train
"personally, i watched the whole thing; the part about the comparison with older tools was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10373,personally i watched the whole thing the part about the comparison with older tools was the most useful honestly,0b31ee67c1fab857c790ad2b468613dd4d328aed47c3dab0353e44effc50ef07,0b31ee67c1fa,2,train
"from my side, i opened the new version; the part about the last example was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10374,from my side i opened the new version the part about the last example was the most useful based on what i saw,df29a8c41b1b418644e1ad7e5d4f5723a9ecf681e7f43d584fd00f7849b302be,df29a8c41b1b,5,train
"from my side, the interface reviews the comparison with older tools after a little bit of context. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10375,from my side the interface reviews the comparison with older tools after a little bit of context in my opinion,dcd37d5f339f8a9047297ac400751328ab6be8068593062491c742a9630c4312,dcd37d5f339f,1,train
"personally, the demo summarizes the design choices with enough detail. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10376,personally the demo summarizes the design choices with enough detail for my use case,50e4a77a793b3d4dda63dd5cac15eb17aa5fdedca1f2af9c10a9b0892f23d409,50e4a77a793b,4,train
could someone share a source for the claim about the comparison with older tools?,0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10377,could someone share a source for the claim about the comparison with older tools,6994aa006491c53c2c97b9c22bd273757480c9ceb40ceb1f278aacd899b5b22f,6994aa006491,2,train
"from my side, i looked at the screenshots; the part about the underlying assumptions was the most useful. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10378,from my side i looked at the screenshots the part about the underlying assumptions was the most useful after trying it,484c02fd29486cda997307426817d54ac33a11df15db5d0ec50e5f853ae3f62a,484c02fd2948,5,train
"personally, the new release covers the test results in a way that is easy to follow. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10379,personally the new release covers the test results in a way that is easy to follow from my experience,14832f21e1c00e30bdbd48f562321ba5252c1618fd1f6ab9e1110634db8662b7,14832f21e1c0,4,train
"personally, i used it for a few days; the part about the last example was the most useful. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10380,personally i used it for a few days the part about the last example was the most useful from my experience,31987a76d0a532d468281e4e489c0469151dfe3e1a7ff094bb1cda02920517ac,31987a76d0a5,2,train
"personally, the experiment discusses the user interface with enough detail. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10381,personally the experiment discusses the user interface with enough detail after trying it,a87f0f997ae98da07a0689bd203106e9ff3ddab52bf41ea327fbc1c63c8069b6,a87f0f997ae9,4,train
the dashboard explains the installation process in a way that is easy to follow. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10382,the dashboard explains the installation process in a way that is easy to follow for my use case,27e3f5120bf2865ddc444c6edd96fa07261a70713183460b4aeb9124ccf3a5db,27e3f5120bf2,4,train
"from my side, i opened the new version; the part about the practical limitations was the most useful.",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10383,from my side i opened the new version the part about the practical limitations was the most useful,06e72e278f53f3e2b3755ab18564d19fb0063f868ab7543e60afa7656103d10f,06e72e278f53,3,train
"from my side, has anyone checked whether the practical limitations changes when the input data is different? based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10384,from my side has anyone checked whether the practical limitations changes when the input data is different based on what i saw,114b8a4868a83bd62723f1f1114a8b7cc04651f91f99e95b53e4107719766916,114b8a4868a8,3,train
"personally, i disagree with the conclusion, but i think the author makes a fair point about the comparison with older tools. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10385,personally i disagree with the conclusion but i think the author makes a fair point about the comparison with older tools in my opinion,8ac31da5aeea5d3e49f726b5bba01acc2b2e9070d9613f00135119db4d71eb4c,8ac31da5aeea,5,train
"keep provoking me and you will wish you had stopped lmao, during the exchange",1,Risk-Detected,threats,medium,edited,English,short_message,SENDWISE-10386,keep provoking me and you will wish you had stopped lmao during the exchange,696aa4681f1f6bfb86bdaabc8aa012753b0b4b5bed02d51aaf6a35932144ba4c,696aa4681f1f,2,train
"from my side, i read the final section; the part about the methodology was the most useful.",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-10387,from my side i read the final section the part about the methodology was the most useful,517852723f10fe5115e26711cd171016bff3ca449f36ef7093bf8a8f4f63f704,517852723f10,4,train
"personally, the interface illustrates the configuration steps and the conclusion is reasonable.",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10388,personally the interface illustrates the configuration steps and the conclusion is reasonable,4253a6591fcfa2ce34f2a978bfd6d2c5afc6eca3695145e8372b3de43abe0039,4253a6591fcf,1,train
"honestly, the documentation summarizes the practical limitations and the conclusion is reasonable. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-10389,honestly the documentation summarizes the practical limitations and the conclusion is reasonable from my experience,915031ea919f53df37b38563bd64be51f94fef51cb660814ebd371273bcfcbe9,915031ea919f,2,train
"this creepy shit needs to stop lmao, in the replies",1,Risk-Detected,sexual_content,medium,sent_unchanged,English,forum_reply,SENDWISE-10390,this creepy shit needs to stop lmao in the replies,de720d41bfb588abb18c3323be010fd38413f4c737311e4845c271d6bb149ccb,de720d41bfb5,2,train
the demo explains the user interface without making the discussion too complicated.,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10391,the demo explains the user interface without making the discussion too complicated,631975a1cc8b1ce8db48ff65f3545adae86c76726e160cca4fdd0adbb444ab13,631975a1cc8b,5,train
"honestly, i followed the tutorial; the part about the methodology was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,short_message,SENDWISE-10392,honestly i followed the tutorial the part about the methodology was the most useful based on what i saw,fb25961482c5ddd1b9fde0e73d0df24704cc2ecfc7f4403406ac57c9b2523f0b,fb25961482c5,4,train
the demo describes the underlying assumptions but i would like more evidence. based on what i saw,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10393,the demo describes the underlying assumptions but i would like more evidence based on what i saw,b3481c7bf2fb08029a75dee6644d47275c9da428f94434b5665c01adb3c583d8,b3481c7bf2fb,4,train
"honestly, i looked at the screenshots; the part about the last example was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10394,honestly i looked at the screenshots the part about the last example was the most useful based on what i saw,dd5f47da6071b3e2ef8182e0d4d69a0e8d9e7019f0ee25f5819653276a4ccaf1,dd5f47da6071,3,train
"personally, the dataset explains the previous version but i would like more evidence. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10395,personally the dataset explains the previous version but i would like more evidence honestly,4cc1e1e6389a77baf4ad5b6da55b3ea8bd4e87cc4e13f7ef9cf2a7ea6b96d586,4cc1e1e6389a,4,train
"from my side, the product explains the comparison with older tools in a way that is easy to follow. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10396,from my side the product explains the comparison with older tools in a way that is easy to follow honestly,6c68d34481e7468f94107877c31471f3a28e00a62d0dfcc65980a74086e97c4e,6c68d34481e7,3,train
stooop talking shit you piece of shit,1,Risk-Detected,harassment,high,edited,English,keyboard_message,SENDWISE-10397,stooop talking shit you piece of shit,d9f00c000c313806a835d89f2a55f934b9ca43e9edaf74add7fdcd1d682685f2,d9f00c000c31,4,train
i would like to see a little more detail about the methodology before making a decision. based on what i saw,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10398,i would like to see a little more detail about the methodology before making a decision based on what i saw,49642ce7a6a26229182627858a64e2eddc96d29b589486138d4d7f3a2e06b7f3,49642ce7a6a2,2,train
i would like to see a little more detail about the comparison with older tools before making a decision. based on what i saw,0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10399,i would like to see a little more detail about the comparison with older tools before making a decision based on what i saw,6ac2b7d3cdabffe95c93a27081b4c4d33e3c0bfb9383afde4b04601a4b5d44b0,6ac2b7d3cdab,2,train
"personally, the update describes the previous version although a few parts need clarification. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10400,personally the update describes the previous version although a few parts need clarification from my experience,101e062cefa442785fc2db1d1c5af3554ed77043964fce2f705817be0c9a31ec,101e062cefa4,4,train
"from my side, could someone share a source for the claim about the design choices? honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10401,from my side could someone share a source for the claim about the design choices honestly,1bd5921006b64809115d35071323e8f5d7046247dff4c30ed1d5331df1e8d7b7,1bd5921006b6,4,train
the experiment summarizes the underlying assumptions after a little bit of context. from my experience,0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10402,the experiment summarizes the underlying assumptions after a little bit of context from my experience,617e10863a2be203012c91acce128deb007f72749b9bc144ef4ee5177d37a102,617e10863a2b,4,train
"get off my profile you obnoxious prick, across multiple replies",1,Risk-Detected,harassment,high,edited,English,keyboard_message,SENDWISE-10403,get off my profile you obnoxious prick across multiple replies,e5410b082adc9e82c948760f38e039a953f0f16aa40c2cbb7363d58dc16ac7be,e5410b082adc,4,train
"from my side, the demo examines the configuration steps even though i disagree with one part.",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10404,from my side the demo examines the configuration steps even though i disagree with one part,1522fa21048c33763237c99316ea0f1760c76d70ddced600dece42cee9e0eef3,1522fa21048c,1,train
"honestly, i would like to see a little more detail about the main idea before making a decision. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,forum_reply,SENDWISE-10405,honestly i would like to see a little more detail about the main idea before making a decision from my experience,8bf3a497916642adf96d876ea1e670710cd0243f49e349501bb9ca56febb0002,8bf3a4979166,4,train
"from my side, i read the article twice; the part about the pricing model was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10406,from my side i read the article twice the part about the pricing model was the most useful honestly,3acb7bbd954424b6c2cb8d77ea88aa8ef5ecb6501512fa92eca256a4b9e0f80b,3acb7bbd9544,3,train
the dashboard shows the main idea but the examples could be stronger. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,chat_message,SENDWISE-10407,the dashboard shows the main idea but the examples could be stronger for my use case,6542ca1f749fc3fb750417e9ad2075e934514cd48bc3e5e0cc04a31c2acd4870,6542ca1f749f,4,train
i tried the suggested method; the part about the installation process was the most useful. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10408,i tried the suggested method the part about the installation process was the most useful for my use case,d2c196baa154363c1827f1ecdf67fcaf58ec39494a49dffbcebfdcd4c3f2c2e5,d2c196baa154,2,train
"honestly, i came here for the article and ended up learning more from the replies. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10409,honestly i came here for the article and ended up learning more from the replies honestly,d2264fa556080782d455da2a645090e87f5e9382a1079768e4d7bd17ae8ab871,d2264fa55608,3,train
"from my side, the movie examines the test results although a few parts need clarification.",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10410,from my side the movie examines the test results although a few parts need clarification,8251c1405fe3ef71f0f5ad65d0ad9e206c40cb9c40330c55b5d0166c7519e689,8251c1405fe3,3,train
i watched the whole thing; the part about the underlying assumptions was the most useful.,0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10411,i watched the whole thing the part about the underlying assumptions was the most useful,cf426bc1c50e74c566b8e77beabfbc2850445f24c23d4e9d74fcae93867642b7,cf426bc1c50e,2,train
"from my side, the review reviews the main idea although a few parts need clarification. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,keyboard_message,SENDWISE-10412,from my side the review reviews the main idea although a few parts need clarification in my opinion,b5115d073694cca33c9a3c655f9d4ded39b62951741b41cbc0f68676274a2165,b5115d073694,4,train
"from my side, the main issue is the pricing model; everything else looks reasonably well presented. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_reply,SENDWISE-10413,from my side the main issue is the pricing model everything else looks reasonably well presented honestly,1e3abde0220d379f8a6148ec4bdef9c67f4bc8f8104232c35dd317df59c6eaa0,1e3abde0220d,2,train
"honestly, i used it for a few days; the part about the methodology was the most useful. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10414,honestly i used it for a few days the part about the methodology was the most useful for my use case,619ac07d05c766374ba61a612e99e6ba74ec000919faaaf4732a630938b1134f,619ac07d05c7,2,train
the documentation shows the last example after a little bit of context.,0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-10415,the documentation shows the last example after a little bit of context,4c2c6a60fd61813e0663cc98ae4f3946f7646b7f4eb93c6eaa1a4303d32de73c,4c2c6a60fd61,1,train
i tested it on my phone; the part about the performance numbers was the most useful. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10416,i tested it on my phone the part about the performance numbers was the most useful after trying it,db935943b338dab1a80280337b2edf1d87671dd78bae1f29f1403b0365efa514,db935943b338,3,train
the thread tests the underlying assumptions with enough detail. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10417,the thread tests the underlying assumptions with enough detail in my opinion,3f762878b1747a50f89f15e4a64b2a7ce8b59a2ca9b7a7429e79125e5aa9e858,3f762878b174,4,train
"honestly, i watched the whole thing; the part about the test results was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-10418,honestly i watched the whole thing the part about the test results was the most useful based on what i saw,9045d1e0e75520f31fa928f00b551fb79a8931ff86b4f831c3dfb67131c2a599,9045d1e0e755,5,train
youre being f*cking creepy smh,1,Risk-Detected,sexual_content,high,sent_unchanged,English,keyboard_message,SENDWISE-10419,youre being f cking creepy smh,ab0b94886c747422157efbee5cd49862eb90800b8286aa13fc400572f643c279,ab0b94886c74,3,train
"from my side, i compared both versions; the part about the final section was the most useful. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10420,from my side i compared both versions the part about the final section was the most useful in my opinion,f77ec562efce152148decaaa135bb752579ea4f1760c7129be0a85f4618233d8,f77ec562efce,1,train
"from my side, has anyone checked whether the main idea changes when the input data is different? from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_reply,SENDWISE-10421,from my side has anyone checked whether the main idea changes when the input data is different from my experience,b935cf8882a079fa0b68c45a4dde0c6725cf03c85894a972bab60baa6db71b95,b935cf8882a0,1,train
the review explains the underlying assumptions quite clearly. honestly,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-10422,the review explains the underlying assumptions quite clearly honestly,44369fd9069a4efb66d94dccb2716999d8f0d5925c6251f1b6bc6728f1e24daa,44369fd9069a,2,train
"honestly, i read the documentation; the part about the performance numbers was the most useful. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-10423,honestly i read the documentation the part about the performance numbers was the most useful from my experience,de6d3932f14c333cdbccc0f7455e1b64f257b09000c77461d2bba3ab70ab679d,de6d3932f14c,2,train
the report reviews the previous version quite clearly. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-10424,the report reviews the previous version quite clearly after trying it,4cd0e28911c5443c44cfa461e16f5db0f1879df5b617d644795cc950f9362a16,4cd0e28911c5,1,train
